SID,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,roci,wind
2018004S08095,1,SI,WA,IRVING,2018-01-05 00:00:00,MX,-10.6,94.575,179.0,40.0
2018004S08095,1,SI,WA,IRVING,2018-01-05 06:00:00,MX,-11.2364,94.2273,179.0,40.0
2018004S08095,1,SI,WA,IRVING,2018-01-05 09:00:00,MX,-11.594,94.0258,179.0,35.0
2018004S08095,1,SI,WA,IRVING,2018-01-05 12:00:00,TS,-11.9,93.7333,179.0,40.0
2018004S08095,1,SI,WA,IRVING,2018-01-05 15:00:00,TS,-12.0826,93.2899,179.0,35.0
2018004S08095,1,SI,WA,IRVING,2018-01-05 18:00:00,TS,-12.2,92.7667,179.0,40.0
2018004S08095,1,SI,WA,IRVING,2018-01-05 21:00:00,TS,-12.3291,92.2575,179.0,37.0
2018004S08095,1,SI,WA,IRVING,2018-01-06 00:00:00,TS,-12.4273,91.7364,179.0,40.0
2018004S08095,1,SI,WA,IRVING,2018-01-06 03:00:00,TS,-12.4821,91.1929,179.0,42.0
2018004S08095,1,SI,WA,IRVING,2018-01-06 06:00:00,TS,-12.5222,90.6889,179.0,40.0
2018004S08095,1,SI,WA,IRVING,2018-01-06 09:00:00,TS,-12.5919,90.3811,190.0,47.0
2018004S08095,1,SI,MM,IRVING,2018-01-06 12:00:00,TS,-12.7,89.95,190.0,35.0
2018004S08095,1,SI,MM,IRVING,2018-01-06 15:00:00,TS,-12.7707,89.0836,187.0,52.0
2018004S08095,1,SI,MM,IRVING,2018-01-06 18:00:00,TS,-12.9,88.15,185.0,40.0
2018004S08095,1,SI,MM,IRVING,2018-01-06 21:00:00,TS,-13.1807,87.5088,185.0,57.0
2018004S08095,1,SI,MM,IRVING,2018-01-07 00:00:00,TS,-13.5,86.95,185.0,47.0
2018004S08095,1,SI,MM,IRVING,2018-01-07 03:00:00,TS,-13.7173,86.3321,190.0,65.0
2018004S08095,1,SI,MM,IRVING,2018-01-07 06:00:00,TS,-13.95,85.7,195.0,55.0
2018004S08095,1,SI,MM,IRVING,2018-01-07 09:00:00,TS,-14.2546,85.0795,195.0,72.0
2018004S08095,1,SI,MM,IRVING,2018-01-07 12:00:00,TS,-14.65,84.4,195.0,60.0
2018004S08095,1,SI,MM,IRVING,2018-01-07 15:00:00,TS,-15.1601,83.5865,195.0,82.0
2018004S08095,1,SI,MM,IRVING,2018-01-07 18:00:00,TS,-15.7,82.75,195.0,70.0
2018004S08095,1,SI,MM,IRVING,2018-01-07 21:00:00,TS,-16.1681,82.0282,195.0,92.0
2018004S08095,1,SI,MM,IRVING,2018-01-08 00:00:00,TS,-16.6,81.3,195.0,80.0
2018004S08095,1,SI,MM,IRVING,2018-01-08 03:00:00,TS,-17.004,80.4386,195.0,92.0
2018004S08095,1,SI,MM,IRVING,2018-01-08 06:00:00,TS,-17.4,79.6,195.0,80.0
2018004S08095,1,SI,MM,IRVING,2018-01-08 09:00:00,TS,-17.7979,78.949,195.0,90.0
2018004S08095,1,SI,MM,IRVING,2018-01-08 12:00:00,TS,-18.25,78.3,195.0,80.0
2018004S08095,1,SI,MM,IRVING,2018-01-08 15:00:00,TS,-18.8328,77.4581,195.0,87.0
2018004S08095,1,SI,MM,IRVING,2018-01-08 18:00:00,TS,-19.4,76.6,195.0,72.0
2018004S08095,1,SI,MM,IRVING,2018-01-08 21:00:00,TS,-19.7741,75.9022,185.0,82.0
2018004S08095,1,SI,MM,IRVING,2018-01-09 00:00:00,TS,-20.15,75.2,175.0,63.0
2018004S08095,1,SI,MM,IRVING,2018-01-09 03:00:00,TS,-20.7028,74.3255,180.0,75.0
2018004S08095,1,SI,MM,IRVING,2018-01-09 06:00:00,TS,-21.3,73.45,185.0,57.0
2018004S08095,1,SI,MM,IRVING,2018-01-09 09:00:00,TS,-21.7978,72.7445,177.0,67.0
2018004S08095,1,SI,MM,IRVING,2018-01-09 12:00:00,TS,-22.35,72.05,170.0,55.0
2018004S08095,1,SI,MM,IRVING,2018-01-09 15:00:00,TS,-23.0554,71.1891,172.0,65.0
2018004S08095,1,SI,MM,IRVING,2018-01-09 18:00:00,MX,-23.85,70.35,175.0,55.0
2018004S08095,1,SI,MM,IRVING,2018-01-09 21:00:00,MX,-24.6221,69.6674,175.0,60.0
2018004S08095,1,SI,MM,IRVING,2018-01-10 00:00:00,MX,-25.5,69.1,175.0,50.0
2018004S08095,1,SI,MM,IRVING,2018-01-10 03:00:00,MX,-26.555,68.5543,175.0,50.0
2018004S08095,1,SI,MM,IRVING,2018-01-10 06:00:00,MX,-27.7,68.15,175.0,45.0
2018004S08095,1,SI,MM,IRVING,2018-01-10 09:00:00,MX,-28.7311,67.8991,175.0,45.0
2018004S08095,1,SI,MM,IRVING,2018-01-10 12:00:00,MX,-29.95,67.85,175.0,45.0
2018004S08095,1,SI,MM,IRVING,2018-01-10 15:00:00,MX,-31.5894,67.7912,175.0,45.0
2018004S08095,1,SI,MM,IRVING,2018-01-10 18:00:00,MX,-33.4,68.25,175.0,45.0
2018004S08095,1,SI,MM,IRVING,2018-01-10 21:00:00,MX,-35.035,69.6118,175.0,47.0
2018004S08095,1,SI,MM,IRVING,2018-01-11 00:00:00,MX,-36.75,71.55,175.0,45.0
2018004S08095,1,SI,MM,IRVING,2018-01-11 03:00:00,MX,-38.6885,73.6461,175.0,50.0
2018004S08095,1,SI,MM,IRVING,2018-01-11 06:00:00,ET,-40.75,75.85,175.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-10 21:00:00,TS,-16.7174,121.787,150.0,35.0
2018007S13129,2,SI,WA,JOYCE,2018-01-11 00:00:00,TS,-16.8,121.7,150.0,35.0
2018007S13129,2,SI,WA,JOYCE,2018-01-11 03:00:00,TS,-17.0392,121.67,180.0,37.0
2018007S13129,2,SI,WA,JOYCE,2018-01-11 06:00:00,TS,-17.35,121.65,210.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-11 09:00:00,TS,-17.6712,121.583,119.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-11 12:00:00,TS,-18.05,121.45,210.0,50.0
2018007S13129,2,SI,WA,JOYCE,2018-01-11 15:00:00,TS,-18.25,121.465,179.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-11 18:00:00,TS,-18.615,121.6,179.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-11 21:00:00,TS,-19.0825,121.344,179.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-12 00:00:00,TS,-19.235,121.125,239.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-12 03:00:00,TS,-19.5574,120.83200000000001,119.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-12 06:00:00,TS,-19.7,120.6,179.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-12 09:00:00,TS,-20.0251,120.24600000000001,150.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-12 12:00:00,TS,-20.15,119.85,119.0,45.0
2018007S13129,2,SI,WA,JOYCE,2018-01-12 15:00:00,TS,-20.3811,119.65700000000001,150.0,35.0
2018007S13129,2,SI,WA,JOYCE,2018-01-13 03:00:00,TS,-21.8714,118.266,164.0,37.0
2018007S13129,2,SI,WA,JOYCE,2018-01-13 09:00:00,TS,-22.9036,117.645,134.0,35.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-12 15:00:00,TS,-17.1026,67.3726,190.0,35.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-12 21:00:00,TS,-17.4876,66.2335,190.0,37.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-13 03:00:00,TS,-17.5847,65.456,190.0,42.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-13 06:00:00,TS,-17.65,65.2,190.0,35.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-13 09:00:00,TS,-17.8425,64.8189,195.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-13 12:00:00,TS,-18.05,64.4,200.0,35.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-13 15:00:00,TS,-18.1801,63.9625,200.0,47.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-13 18:00:00,TS,-18.25,63.6,200.0,38.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-13 21:00:00,TS,-18.2761,63.4012,186.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-14 00:00:00,TS,-18.25,63.3,172.0,43.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-14 03:00:00,TS,-18.1825,63.2025,178.0,52.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-14 06:00:00,TS,-18.1,63.15,185.0,48.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-14 09:00:00,TS,-18.0462,63.135,187.0,55.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-14 12:00:00,TS,-18.0,63.15,190.0,52.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-14 15:00:00,TS,-17.9575,63.1712,195.0,57.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-14 18:00:00,TS,-17.9,63.2,200.0,52.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-14 21:00:00,TS,-17.7925,63.24,205.0,65.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-15 00:00:00,TS,-17.7,63.25,210.0,58.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-15 03:00:00,TS,-17.67,63.1862,210.0,77.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-15 06:00:00,TS,-17.7,63.1,210.0,70.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-15 09:00:00,TS,-17.785,63.0725,205.0,95.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-15 12:00:00,TS,-17.9,63.0,200.0,90.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-15 15:00:00,TS,-18.0187,62.8126,200.0,105.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-15 18:00:00,TS,-18.1,62.55,200.0,90.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-15 21:00:00,TS,-18.0938,62.2462,200.0,102.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-16 00:00:00,TS,-18.05,61.95,200.0,90.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-16 03:00:00,TS,-18.0212,61.735,202.0,95.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-16 06:00:00,TS,-18.0,61.55,205.0,80.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-16 09:00:00,TS,-17.9962,61.3425,212.0,82.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-16 12:00:00,TS,-18.0,61.15,220.0,70.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-16 15:00:00,TS,-18.0,60.9925,215.0,75.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-16 18:00:00,TS,-18.0,60.85,210.0,60.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-16 21:00:00,TS,-17.9925,60.7,210.0,72.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-17 00:00:00,TS,-18.0,60.55,210.0,55.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-17 03:00:00,TS,-18.0087,60.4074,215.0,67.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-17 06:00:00,TS,-18.1,60.25,220.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-17 09:00:00,TS,-18.3487,60.0613,230.0,65.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-17 12:00:00,TS,-18.65,59.85,240.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-17 15:00:00,TS,-18.8411,59.662,250.0,62.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-17 18:00:00,TS,-19.1,59.4,260.0,42.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-17 21:00:00,TS,-19.5926,58.988,260.0,60.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-18 00:00:00,TS,-20.1,58.5,260.0,42.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-18 03:00:00,TS,-20.3786,58.0317,260.0,57.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-18 06:00:00,TS,-20.65,57.55,260.0,42.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-18 09:00:00,TS,-21.1283,57.0913,270.0,55.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-18 12:00:00,TS,-21.6,56.55,280.0,40.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-18 15:00:00,TS,-21.8545,55.7771,275.0,52.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-18 18:00:00,TS,-22.1,55.05,270.0,42.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-18 21:00:00,TS,-22.5153,54.684,260.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-19 00:00:00,TS,-23.0,54.35,250.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-19 03:00:00,TS,-23.4642,53.719,255.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-19 06:00:00,TS,-23.95,53.05,260.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-19 09:00:00,TS,-24.4669,52.5629,257.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-19 12:00:00,TS,-25.0,52.1,255.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-19 15:00:00,TS,-25.5027,51.5172,247.0,52.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-19 18:00:00,MX,-26.05,50.95,240.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-19 21:00:00,MX,-26.6611,50.4759,235.0,55.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-20 00:00:00,MX,-27.4,50.1,230.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-20 03:00:00,MX,-28.3161,49.8158,245.0,52.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-20 06:00:00,MX,-29.3,49.6,260.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-20 09:00:00,MX,-30.2487,49.3518,260.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-20 12:00:00,MX,-31.1,49.2,260.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-20 15:00:00,MX,-31.8111,49.2031,260.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-20 18:00:00,ET,-32.35,49.35,260.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-20 21:00:00,ET,-32.731,49.5615,260.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-21 00:00:00,ET,-33.0,49.9,260.0,47.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-21 03:00:00,ET,-33.2718,50.3104,260.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-21 06:00:00,ET,-33.5,50.9,260.0,50.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-21 09:00:00,ET,-33.687,51.7339,260.0,47.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-21 12:00:00,ET,-33.8429,52.6429,260.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-21 15:00:00,ET,-33.9968,53.4139,260.0,42.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-21 18:00:00,ET,-34.2,54.14,260.0,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-21 21:00:00,ET,-34.5119,54.9206,,44.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-22 00:00:00,ET,-34.9,55.8,,43.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-22 03:00:00,ET,-35.3273,56.743,,41.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-22 06:00:00,ET,-35.8,57.7,,40.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-22 09:00:00,ET,-36.3381,58.6885,,42.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-22 12:00:00,ET,-36.8,59.5,,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-22 15:00:00,ET,-37.0664,59.9642,,46.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-22 18:00:00,ET,-37.2,60.2,,48.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-22 21:00:00,ET,-37.2337,60.2691,,46.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-23 00:00:00,ET,-37.3,60.5,,45.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-23 03:00:00,ET,-37.5198,61.3468,,43.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-23 06:00:00,ET,-37.9,62.3,,42.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-23 09:00:00,ET,-38.5218,62.9261,,41.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-23 12:00:00,ET,-39.1,63.3,,40.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-23 15:00:00,ET,-39.3395,63.374,,38.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-23 18:00:00,ET,-39.4,63.4,,37.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-23 21:00:00,ET,-39.4075,63.6904,,36.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-24 00:00:00,ET,-39.4,64.1,,35.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-24 03:00:00,ET,-39.4728,64.5443,,35.0
2018010S10069,3,SI,MM,BERGUITTA,2018-01-24 06:00:00,ET,-39.6,65.0,,35.0
2018025S09080,4,SI,MM,CEBILE,2018-01-26 09:00:00,TS,-10.4537,82.794,177.0,35.0
2018025S09080,4,SI,MM,CEBILE,2018-01-26 15:00:00,TS,-10.3514,83.7361,202.0,35.0
2018025S09080,4,SI,MM,CEBILE,2018-01-26 21:00:00,TS,-10.6711,84.5887,210.0,35.0
2018025S09080,4,SI,MM,CEBILE,2018-01-27 03:00:00,TS,-10.9787,84.9413,210.0,37.0
2018025S09080,4,SI,MM,CEBILE,2018-01-27 06:00:00,TS,-11.1,85.0,220.0,35.0
2018025S09080,4,SI,MM,CEBILE,2018-01-27 09:00:00,TS,-11.2425,85.0412,240.0,45.0
2018025S09080,4,SI,MM,CEBILE,2018-01-27 12:00:00,TS,-11.4,85.0,260.0,37.0
2018025S09080,4,SI,MM,CEBILE,2018-01-27 15:00:00,TS,-11.5413,84.8438,230.0,52.0
2018025S09080,4,SI,MM,CEBILE,2018-01-27 18:00:00,TS,-11.75,84.65,200.0,47.0
2018025S09080,4,SI,MM,CEBILE,2018-01-27 21:00:00,TS,-12.0949,84.5399,185.0,60.0
2018025S09080,4,SI,MM,CEBILE,2018-01-28 00:00:00,TS,-12.5,84.4,170.0,57.0
2018025S09080,4,SI,MM,CEBILE,2018-01-28 03:00:00,TS,-12.8975,84.1625,175.0,72.0
2018025S09080,4,SI,MM,CEBILE,2018-01-28 06:00:00,TS,-13.25,83.85,180.0,75.0
2018025S09080,4,SI,MM,CEBILE,2018-01-28 09:00:00,TS,-13.4939,83.4637,190.0,87.0
2018025S09080,4,SI,MM,CEBILE,2018-01-28 12:00:00,TS,-13.7,83.1,200.0,95.0
2018025S09080,4,SI,MM,CEBILE,2018-01-28 15:00:00,TS,-13.9349,82.8885,200.0,105.0
2018025S09080,4,SI,MM,CEBILE,2018-01-28 18:00:00,TS,-14.2,82.7,200.0,100.0
2018025S09080,4,SI,MM,CEBILE,2018-01-28 21:00:00,TS,-14.5288,82.4113,200.0,115.0
2018025S09080,4,SI,MM,CEBILE,2018-01-29 00:00:00,TS,-14.85,82.1,200.0,95.0
2018025S09080,4,SI,MM,CEBILE,2018-01-29 03:00:00,TS,-15.1087,81.81,200.0,112.0
2018025S09080,4,SI,MM,CEBILE,2018-01-29 06:00:00,TS,-15.3,81.55,200.0,90.0
2018025S09080,4,SI,MM,CEBILE,2018-01-29 09:00:00,TS,-15.4187,81.3387,200.0,110.0
2018025S09080,4,SI,MM,CEBILE,2018-01-29 12:00:00,TS,-15.5,81.15,200.0,85.0
2018025S09080,4,SI,MM,CEBILE,2018-01-29 15:00:00,TS,-15.6,80.9537,195.0,105.0
2018025S09080,4,SI,MM,CEBILE,2018-01-29 18:00:00,TS,-15.7,80.75,190.0,80.0
2018025S09080,4,SI,MM,CEBILE,2018-01-29 21:00:00,TS,-15.8112,80.5325,190.0,100.0
2018025S09080,4,SI,MM,CEBILE,2018-01-30 00:00:00,TS,-15.9,80.3,190.0,80.0
2018025S09080,4,SI,MM,CEBILE,2018-01-30 03:00:00,TS,-15.94,80.0612,200.0,97.0
2018025S09080,4,SI,MM,CEBILE,2018-01-30 06:00:00,TS,-15.95,79.8,210.0,85.0
2018025S09080,4,SI,MM,CEBILE,2018-01-30 09:00:00,TS,-15.9613,79.5,205.0,95.0
2018025S09080,4,SI,MM,CEBILE,2018-01-30 12:00:00,TS,-15.95,79.2,200.0,90.0
2018025S09080,4,SI,MM,CEBILE,2018-01-30 15:00:00,TS,-15.9037,78.9387,200.0,100.0
2018025S09080,4,SI,MM,CEBILE,2018-01-30 18:00:00,TS,-15.85,78.7,200.0,90.0
2018025S09080,4,SI,MM,CEBILE,2018-01-30 21:00:00,TS,-15.8249,78.4863,202.0,110.0
2018025S09080,4,SI,MM,CEBILE,2018-01-31 00:00:00,TS,-15.8,78.25,205.0,90.0
2018025S09080,4,SI,MM,CEBILE,2018-01-31 03:00:00,TS,-15.7576,77.9175,197.0,115.0
2018025S09080,4,SI,MM,CEBILE,2018-01-31 06:00:00,TS,-15.7,77.6,190.0,90.0
2018025S09080,4,SI,MM,CEBILE,2018-01-31 09:00:00,TS,-15.6212,77.3988,185.0,115.0
2018025S09080,4,SI,MM,CEBILE,2018-01-31 12:00:00,TS,-15.55,77.25,180.0,90.0
2018025S09080,4,SI,MM,CEBILE,2018-01-31 15:00:00,TS,-15.5212,77.1,195.0,112.0
2018025S09080,4,SI,MM,CEBILE,2018-01-31 18:00:00,TS,-15.5,76.95,210.0,85.0
2018025S09080,4,SI,MM,CEBILE,2018-01-31 21:00:00,TS,-15.4425,76.775,210.0,107.0
2018025S09080,4,SI,MM,CEBILE,2018-02-01 00:00:00,TS,-15.4,76.6,210.0,85.0
2018025S09080,4,SI,MM,CEBILE,2018-02-01 03:00:00,TS,-15.3987,76.4388,210.0,105.0
2018025S09080,4,SI,MM,CEBILE,2018-02-01 06:00:00,TS,-15.45,76.3,210.0,85.0
2018025S09080,4,SI,MM,CEBILE,2018-02-01 09:00:00,TS,-15.5525,76.1962,215.0,107.0
2018025S09080,4,SI,MM,CEBILE,2018-02-01 12:00:00,TS,-15.7,76.1,220.0,85.0
2018025S09080,4,SI,MM,CEBILE,2018-02-01 15:00:00,TS,-15.86,75.9713,215.0,110.0
2018025S09080,4,SI,MM,CEBILE,2018-02-01 18:00:00,TS,-16.05,75.85,210.0,85.0
2018025S09080,4,SI,MM,CEBILE,2018-02-01 21:00:00,TS,-16.2637,75.7637,205.0,110.0
2018025S09080,4,SI,MM,CEBILE,2018-02-02 00:00:00,TS,-16.5,75.7,200.0,95.0
2018025S09080,4,SI,MM,CEBILE,2018-02-02 03:00:00,TS,-16.7537,75.6313,202.0,107.0
2018025S09080,4,SI,MM,CEBILE,2018-02-02 06:00:00,TS,-17.0,75.6,205.0,92.0
2018025S09080,4,SI,MM,CEBILE,2018-02-02 09:00:00,TS,-17.2112,75.6237,205.0,102.0
2018025S09080,4,SI,MM,CEBILE,2018-02-02 12:00:00,TS,-17.4,75.7,205.0,85.0
2018025S09080,4,SI,MM,CEBILE,2018-02-02 15:00:00,TS,-17.5862,75.7988,202.0,100.0
2018025S09080,4,SI,MM,CEBILE,2018-02-02 18:00:00,TS,-17.75,75.95,200.0,85.0
2018025S09080,4,SI,MM,CEBILE,2018-02-02 21:00:00,TS,-17.8787,76.1451,202.0,100.0
2018025S09080,4,SI,MM,CEBILE,2018-02-03 00:00:00,TS,-18.0,76.4,205.0,80.0
2018025S09080,4,SI,MM,CEBILE,2018-02-03 03:00:00,TS,-18.1387,76.7026,202.0,97.0
2018025S09080,4,SI,MM,CEBILE,2018-02-03 06:00:00,TS,-18.3,77.05,200.0,77.0
2018025S09080,4,SI,MM,CEBILE,2018-02-03 09:00:00,TS,-18.4925,77.4175,195.0,90.0
2018025S09080,4,SI,MM,CEBILE,2018-02-03 12:00:00,TS,-18.7,77.8,190.0,75.0
2018025S09080,4,SI,MM,CEBILE,2018-02-03 15:00:00,TS,-18.8924,78.1751,195.0,80.0
2018025S09080,4,SI,MM,CEBILE,2018-02-03 18:00:00,TS,-19.1,78.55,200.0,70.0
2018025S09080,4,SI,MM,CEBILE,2018-02-03 21:00:00,TS,-19.335,78.94,200.0,72.0
2018025S09080,4,SI,MM,CEBILE,2018-02-04 00:00:00,TS,-19.6,79.3,200.0,68.0
2018025S09080,4,SI,MM,CEBILE,2018-02-04 03:00:00,TS,-19.8924,79.605,200.0,67.0
2018025S09080,4,SI,MM,CEBILE,2018-02-04 06:00:00,TS,-20.2,79.85,200.0,63.0
2018025S09080,4,SI,MM,CEBILE,2018-02-04 09:00:00,TS,-20.4849,80.029,195.0,62.0
2018025S09080,4,SI,MM,CEBILE,2018-02-04 12:00:00,TS,-20.8,80.2,190.0,58.0
2018025S09080,4,SI,MM,CEBILE,2018-02-04 15:00:00,TS,-21.2,80.4461,190.0,60.0
2018025S09080,4,SI,MM,CEBILE,2018-02-04 18:00:00,TS,-21.6,80.7,190.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-04 21:00:00,TS,-21.9,80.9115,190.0,60.0
2018025S09080,4,SI,MM,CEBILE,2018-02-05 00:00:00,TS,-22.2,81.1,190.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-05 03:00:00,TS,-22.5962,81.2862,190.0,57.0
2018025S09080,4,SI,MM,CEBILE,2018-02-05 06:00:00,TS,-23.0,81.45,190.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-05 09:00:00,TS,-23.3287,81.5938,195.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-05 12:00:00,TS,-23.65,81.7,200.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-05 15:00:00,TS,-24.025,81.7614,200.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-05 18:00:00,TS,-24.4,81.8,200.0,53.0
2018025S09080,4,SI,MM,CEBILE,2018-02-05 21:00:00,TS,-24.74,81.85,200.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-06 00:00:00,TS,-25.05,81.9,200.0,50.0
2018025S09080,4,SI,MM,CEBILE,2018-02-06 03:00:00,TS,-25.3325,81.9649,200.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-06 06:00:00,TS,-25.6,82.0,200.0,53.0
2018025S09080,4,SI,MM,CEBILE,2018-02-06 09:00:00,TS,-25.8975,81.9651,200.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-06 12:00:00,TS,-26.15,81.9,200.0,57.0
2018025S09080,4,SI,MM,CEBILE,2018-02-06 15:00:00,TS,-26.3012,81.8537,207.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-06 18:00:00,TS,-26.4,81.8,215.0,57.0
2018025S09080,4,SI,MM,CEBILE,2018-02-06 21:00:00,TS,-26.5075,81.74,215.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-07 00:00:00,TS,-26.6,81.65,215.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-07 03:00:00,TS,-26.6974,81.5376,212.0,55.0
2018025S09080,4,SI,MM,CEBILE,2018-02-07 06:00:00,MX,-26.75,81.35,210.0,50.0
